AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,time
0.0005346354213447432,1.2129681557478414e-05,-5.70914257289794e-06,-0.00027266514494343644,-6.619063415665601e-05,-0.00023708856968940252,0.0004882365478454731,8.554067635630424e-05,-0.00010331671213093983,-8.768461459418596e-05,-0.00022736340045769488,2.2895058891015335e-05,1.0014592739617075e-06,-0.00014442062672419278,0.0
0.0005346354213450591,1.2129681557773483e-05,-5.709142572479296e-06,-0.0002726651449431579,-6.619063415634057e-05,-0.00023708856968902427,0.0004882365478458514,8.554067635660271e-05,-0.00010331671213075051,-8.768461459391491e-05,-0.00022736340045739425,2.289505889137499e-05,1.0014592743803508e-06,-0.0001444206267238648,0.0078125
0.0005346354213447097,1.2129681557439862e-05,-5.709142572820526e-06,-0.000272665144943522,-6.619063415673391e-05,-0.00023708856968939702,0.0004882365478454787,8.554067635635358e-05,-0.0001033167121310922,-8.768461459407847e-05,-0.00022736340045774955,2.289505889095032e-05,1.001459274039122e-06,-0.0001444206267242201,0.015625
0.0005346354213445176,1.2129681557216113e-05,-5.709142573141501e-06,-0.00027266514494375123,-6.619063415684512e-05,-0.0002370885696895727,0.00048823654784530294,8.554067635596253e-05,-0.00010331671213133564,-8.768461459440497e-05,-0.00022736340045785886,2.2895058890800894e-05,1.0014592737181463e-06,-0.0001444206267243704,0.0234375
0.0005346354213451344,1.212968155777292e-05,-5.709142572382536e-06,-0.00027266514494306136,-6.619063415619253e-05,-0.0002370885696889122,0.00048823654784596344,8.554067635678384e-05,-0.00010331671213054976,-8.768461459379825e-05,-0.0002273634004572132,2.2895058891452804e-05,1.0014592744771116e-06,-0.00014442062672376916,0.03125
0.0005346354213445906,1.2129681557371086e-05,-5.70914257287717e-06,-0.0002726651449434714,-6.619063415668612e-05,-0.00023708856968955428,0.00048823654784532143,8.554067635611368e-05,-0.00010331671213104379,-8.768461459418751e-05,-0.0002273634004578042,2.2895058890924703e-05,1.0014592739824774e-06,-0.00014442062672432942,0.0390625
0.000534635421344142,1.2129681556793767e-05,-5.709142573443001e-06,-0.0002726651449441559,-6.619063415719108e-05,-0.0002370885696899993,0.00048823654784487636,8.554067635566383e-05,-0.00010331671213163416,-8.768461459487457e-05,-0.00022736340045829615,2.2895058890346115e-05,1.0014592734166462e-06,-0.00014442062672482135,0.046875
0.000534635421344208,1.2129681556883705e-05,-5.7091425733326e-06,-0.0002726651449440361,-6.619063415707927e-05,-0.00023708856968990258,0.0004882365478449731,8.554067635578297e-05,-0.0001033167121314761,-8.768461459474415e-05,-0.00022736340045821415,2.2895058890673662e-05,1.0014592735270476e-06,-0.00014442062672471203,0.0546875
0.000534635421344428,1.2129681556954071e-05,-5.7091425730859004e-06,-0.0002726651449436306,-6.619063415689093e-05,-0.0002370885696894454,0.00048823654784543034,8.554067635596045e-05,-0.00010331671213127695,-8.768461459460142e-05,-0.00022736340045796818,2.2895058890708313e-05,1.0014592737737475e-06,-0.0001444206267243841,0.0625
0.0005346354213441672,1.2129681556874625e-05,-5.7091425733094765e-06,-0.0002726651449439535,-6.619063415735059e-05,-0.00023708856968978576,0.00048823654784508984,8.554067635568714e-05,-0.00010331671213151059,-8.768461459475792e-05,-0.0002273634004581868,2.2895058890561735e-05,1.001459273550171e-06,-0.00014442062672482135,0.0703125
