AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,time
0.000354029294420899,0.0006272824879681478,-0.00017014170887393957,0.00011869303944158663,0.0012375805600640523,9.411837243795554e-07,-0.000573087235107699,0.00013306928850624785,-0.0012570577303115222,0.00028515231107210514,-0.0002453531741876647,-9.101443154652994e-05,-0.0005326970202083838,0.00011260313506775857,0.0
0.00035402929442041747,0.0006272824879674682,-0.00017014170887441355,0.00011869303944111264,0.001237580560063469,9.41183723897945e-07,-0.0005730872351082343,0.00013306928850585187,-0.0012570577303121196,0.0002851523110714604,-0.0002453531741878254,-9.101443154720417e-05,-0.0005326970202088655,0.00011260313506775857,0.0078125
0.0003540292944190987,0.0006272824879659029,-0.00017014170887587625,0.00011869303943964993,0.0012375805600621636,9.41183722579155e-07,-0.0005730872351096138,0.00013306928850448585,-0.001257057730313803,0.0002851523110700226,-0.00024535317418934217,-9.101443154845525e-05,-0.0005326970202101842,0.0001126031350661012,0.015625
0.0003540292944206802,0.0006272824879675338,-0.00017014170887409827,0.00011869303944142793,0.0012375805600636223,9.41183724160705e-07,-0.0005730872351083553,0.00013306928850611378,-0.0012570577303124034,0.000285152311071326,-0.0002453531741879861,-9.101443154685316e-05,-0.0005326970202086026,0.00011260313506759785,0.0234375
0.0003540292944208788,0.0006272824879678836,-0.00017014170887395713,0.00011869303944156907,0.0012375805600637019,9.411837243592596e-07,-0.000573087235108034,0.0001330692885066073,-0.001257057730312083,0.000285152311071441,-0.0002453531741878254,-9.10144315468162e-05,-0.0005326970202084041,0.00011260313506767821,0.03125
0.00035402929442137515,0.0006272824879684887,-0.00017014170887342338,0.00011869303944210283,0.0012375805600643261,9.411837248555913e-07,-0.0005730872351072733,0.0001330692885069962,-0.0012570577303111202,0.0002851523110725353,-0.00024535317418682097,-9.10144315458364e-05,-0.0005326970202079078,0.00011260313506908446,0.0390625
0.0003540292944204905,0.0006272824879677545,-0.00017014170887429724,0.00011869303944122894,0.0012375805600636288,9.411837239710109e-07,-0.0005730872351081229,0.00013306928850603022,-0.0012570577303120212,0.00028515231107168154,-0.0002453531741876647,-9.101443154705381e-05,-0.0005326970202087924,0.00011260313506807999,0.046875
0.00035402929441817024,0.0006272824879652169,-0.00017014170887679576,0.00011869303943873044,0.0012375805600612797,9.4118372165072e-07,-0.0005730872351104654,0.00013306928850351823,-0.0012570577303143708,0.00028515231106945627,-0.00024535317419055756,-9.101443154922048e-05,-0.0005326970202111127,0.00011260313506502642,0.0546875
0.00035402929441479745,0.0006272824879620275,-0.00017014170888004338,0.00011869303943548282,0.00123758056005805,9.411837182779408e-07,-0.0005730872351138689,0.00013306928850018726,-0.0012570577303175493,0.0002851523110660642,-0.0002453531741936111,-9.101443155269465e-05,-0.0005326970202144854,0.00011260313506173177,0.0625
0.00035402929441449073,0.0006272824879616132,-0.00017014170888058263,0.00011869303943494356,0.0012375805600577474,9.411837179711744e-07,-0.0005730872351143487,0.00013306928849954105,-0.0012570577303183956,0.0002851523110651859,-0.0002453531741940129,-9.101443155336288e-05,-0.0005326970202147921,0.00011260313506132999,0.0703125
0.00035402929441875355,0.0006272824879657299,-0.00017014170887611255,0.00011869303943941365,0.001237580560061893,9.411837222340696e-07,-0.0005730872351096373,0.00013306928850365286,-0.0012570577303140217,0.0002851523110696545,-0.000245353174189754,-9.10144315489152e-05,-0.0005326970202105294,0.0001126031350656291,0.078125
0.0003540292944231069,0.0006272824879702497,-0.00017014170887152407,0.00011869303944400211,0.0012375805600662634,9.41183726587382e-07,-0.0005730872351054849,0.00013306928850862604,-0.0012570577303095249,0.00028515231107415704,-0.00024535317418525397,-9.101443154441844e-05,-0.000532697020206176,0.00011260313507000857,0.0859375
0.0003540292944228584,0.000627282487969623,-0.00017014170887195217,0.00011869303944357401,0.0012375805600658449,9.41183726338854e-07,-0.0005730872351062438,0.000133069288508179,-0.0012570577303098963,0.0002851523110735682,-0.0002453531741860576,-9.101443154460077e-05,-0.0005326970202064245,0.00011260313506984785,0.09375
0.00035402929442030477,0.0006272824879673912,-0.00017014170887462362,0.0001186930394409026,0.0012375805600630516,9.411837237852415e-07,-0.0005730872351091468,0.00013306928850547836,-0.0012570577303129056,0.0002851523110713228,-0.00024535317418854864,-9.101443154710006e-05,-0.0005326970202089781,0.00011260313506735677,0.1015625
0.0003540292944181975,0.0006272824879656182,-0.00017014170887701583,0.00011869303943851037,0.0012375805600613843,9.411837216779783e-07,-0.000573087235110507,0.00013306928850331267,-0.001257057730314834,0.0002851523110688046,-0.00024535317419039683,-9.101443154945388e-05,-0.0005326970202110854,0.00011260313506534786,0.109375
0.00035402929441612576,0.0006272824879636262,-0.00017014170887917263,0.00011869303943635357,0.0012375805600595513,9.41183719606309e-07,-0.0005730872351125501,0.00013306928850142794,-0.0012570577303165301,0.00028515231106710767,-0.00024535317419224507,-9.101443155206259e-05,-0.0005326970202131572,0.0001126031350631782,0.1171875
0.000354029294414977,0.0006272824879618328,-0.0001701417088804119,0.00011869303943511428,0.0012375805600582368,9.411837184575209e-07,-0.0005730872351132932,0.0001330692884999968,-0.0012570577303172758,0.0002851523110663601,-0.0002453531741932897,-9.101443155277224e-05,-0.0005326970202143059,0.00011260313506197284,0.125
0.000354029294414397,0.0006272824879612047,-0.0001701417088807173,0.0001186930394348089,0.001237580560057553,9.411837178774923e-07,-0.0005730872351141764,0.00013306928849965264,-0.0012570577303180116,0.00028515231106557656,-0.00024535317419377184,-9.1014431553084e-05,-0.0005326970202148859,0.00011260313506116927,0.1328125
0.00035402929441810546,0.000627282487965182,-0.00017014170887664213,0.00011869303943888407,0.001237580560061284,9.411837215859722e-07,-0.0005730872351103382,0.00013306928850355363,-0.0012570577303141239,0.00028515231106924073,-0.0002453531741901156,-9.101443154924577e-05,-0.0005326970202111774,0.00011260313506514695,0.140625
0.0003540292944191887,0.000627282487966295,-0.00017014170887557056,0.00011869303943995562,0.0012375805600624667,9.411837226691725e-07,-0.0005730872351092009,0.0001330692885044592,-0.0012570577303133653,0.00028515231107029035,-0.0002453531741890308,-9.10144315482802e-05,-0.0005326970202100942,0.00011260313506623178,0.1484375
0.00035402929441893656,0.0006272824879660567,-0.00017014170887534784,0.00011869303944017836,0.0012375805600622664,9.411837224170404e-07,-0.0005730872351096628,0.00013306928850484242,-0.0012570577303135798,0.00028515231106981845,-0.0002453531741891111,-9.101443154838537e-05,-0.0005326970202103464,0.00011260313506615143,0.15625
0.0003540292944188868,0.0006272824879663698,-0.00017014170887567093,0.00011869303943985528,0.0012375805600626625,9.411837223672737e-07,-0.0005730872351096152,0.0001330692885048739,-0.0012570577303134096,0.00028515231107045216,-0.00024535317418919147,-9.101443154839274e-05,-0.0005326970202103961,0.00011260313506615143,0.1640625
0.00035402929442355835,0.0006272824879707835,-0.00017014170887130173,0.00011869303944422447,0.0012375805600663191,9.411837270388806e-07,-0.0005730872351056139,0.000133069288509186,-0.0012570577303092222,0.000285152311074261,-0.00024535317418529414,-9.10144315440172e-05,-0.0005326970202057245,0.00011260313507033,0.171875
0.0003540292944231586,0.0006272824879702684,-0.00017014170887171026,0.00011869303944381595,0.0012375805600660958,9.411837266390867e-07,-0.0005730872351057044,0.00013306928850854866,-0.0012570577303097057,0.000285152311074104,-0.00024535317418545487,-9.10144315443279e-05,-0.0005326970202061243,0.00011260313507000857,0.1796875
0.0003540292944210749,0.0006272824879681604,-0.00017014170887379922,0.00011869303944172698,0.0012375805600642004,9.41183724555377e-07,-0.0005730872351077448,0.00013306928850639516,-0.0012570577303115992,0.0002851523110720859,-0.00024535317418750396,-9.101443154654589e-05,-0.000532697020208208,0.00011260313506799964,0.1875
