AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,time
0.00018074030932399446,0.0004432988325162169,-4.55701096312483e-05,0.0001261256080142963,-8.836380511612226e-05,-0.00019507364289409433,-3.745679212216703e-06,7.069030915707139e-05,-3.7820443083047656e-05,0.00018218262764852826,-0.0004627736608187242,0.0001625330337147967,-0.0001617444717840249,-0.0001704789078383022,0.0
0.00018074030932491717,0.0004432988325167006,-4.557010963032559e-05,0.00012612560801490068,-8.836380511517289e-05,-0.00019507364289371885,-3.7456792117621116e-06,7.069030915781518e-05,-3.782044308243695e-05,0.00018218262764921762,-0.00046277366081796777,0.00016253303371573907,-0.0001617444717832811,-0.0001704789078376434,0.0078125
0.00018074030932547597,0.0004432988325172224,-4.5570109629766784e-05,0.00012612560801535675,-8.836380511490313e-05,-0.00019507364289310088,-3.7456792112661344e-06,7.069030915829048e-05,-3.782044308218833e-05,0.00018218262764977783,-0.00046277366081757734,0.00016253303371612567,-0.0001617444717828058,-0.00017047890783725297,0.015625
0.0001807403093247993,0.0004432988325166429,-4.557010963044346e-05,0.00012612560801491849,-8.836380511542484e-05,-0.00019507364289367315,-3.7456792120113396e-06,7.06903091577756e-05,-3.7820443082770825e-05,0.00018218262764909386,-0.0004627736608182972,0.00016253303371550293,-0.00016174447178332065,-0.000170478907837741,0.0234375
0.00018074030932302364,0.0004432988325151532,-4.5570109632219114e-05,0.00012612560801325768,-8.836380511713498e-05,-0.00019507364289536708,-3.7456792134276283e-06,7.069030915592753e-05,-3.7820443084489726e-05,0.0001821826276472052,-0.00046277366081987103,0.00016253303371392274,-0.00016174447178516875,-0.00017047890783930265,0.03125
0.0001807403093232594,0.00044329883251500134,-4.5570109631983354e-05,0.0001261256080132355,-8.836380511697403e-05,-0.00019507364289541812,-3.7456792141697045e-06,7.069030915655814e-05,-3.782044308474194e-05,0.00018218262764736458,-0.00046277366081995646,0.00016253303371376043,-0.00016174447178453813,-0.00017047890783947347,0.0390625
0.0001807403093232963,0.0004432988325151009,-4.5570109631946485e-05,0.00012612560801349468,-8.836380511688075e-05,-0.00019507364289513845,-3.7456792136470026e-06,7.069030915630857e-05,-3.7820443084146285e-05,0.00018218262764790468,-0.00046277366081962703,0.00016253303371422339,-0.00016174447178478768,-0.00017047890783930265,0.046875
0.0001807403093240905,0.0004432988325161182,-4.5570109631152266e-05,0.00012612560801418177,-8.836380511607312e-05,-0.00019507364289429448,-3.745679212592463e-06,7.069030915726358e-05,-3.7820443083328146e-05,0.0001821826276486281,-0.0004627736608187974,0.00016253303371500613,-0.0001617444717838327,-0.00017047890783836322,0.0546875
0.000180740309324227,0.0004432988325161079,-4.5570109631015745e-05,0.000126125608014311,-8.836380511595768e-05,-0.00019507364289421384,-3.74567921249828e-06,7.069030915722554e-05,-3.782044308321249e-05,0.00018218262764852728,-0.0004627736608188462,0.00016253303371500312,-0.00016174447178387072,-0.0001704789078382778,0.0625
0.0001807403093247797,0.00044329883251653895,-4.557010963046307e-05,0.00012612560801472634,-8.836380511547629e-05,-0.0001950736428937377,-3.745679212100151e-06,7.069030915772797e-05,-3.7820443082767945e-05,0.00018218262764893738,-0.0004627736608183582,0.00016253303371542517,-0.0001617444717833683,-0.0001704789078379362,0.0703125
0.00018074030932490427,0.00044329883251679884,-4.557010963033849e-05,0.00012612560801483777,-8.836380511545419e-05,-0.00019507364289374882,-3.7456792118750105e-06,7.069030915777302e-05,-3.7820443082685336e-05,0.0001821826276490156,-0.0004627736608183338,0.0001625330337155273,-0.00016174447178332325,-0.0001704789078377898,0.078125
0.00018074030932477294,0.00044329883251625636,-4.5570109630469815e-05,0.00012612560801459344,-8.83638051157001e-05,-0.00019507364289412306,-3.7456792120933608e-06,7.069030915766236e-05,-3.7820443082951386e-05,0.00018218262764888694,-0.00046277366081843137,0.0001625330337151223,-0.0001617444717834339,-0.0001704789078378874,0.0859375
0.00018074030932533329,0.00044329883251689067,-4.5570109629909465e-05,0.00012612560801534179,-8.8363805115041e-05,-0.00019507364289333246,-3.745679211633992e-06,7.069030915800275e-05,-3.782044308235979e-05,0.000182182627649291,-0.00046277366081796777,0.00016253303371586143,-0.00016174447178309354,-0.00017047890783735057,0.09375
0.00018074030932555235,0.00044329883251733123,-4.557010962969042e-05,0.0001261256080155597,-8.836380511480471e-05,-0.00019507364289301176,-3.7456792112026137e-06,7.069030915835286e-05,-3.7820443082081754e-05,0.00018218262764977633,-0.0004627736608176262,0.00016253303371625431,-0.0001617444717827434,-0.00017047890783700897,0.1015625
0.000180740309326102,0.000443298832517578,-4.5570109629140746e-05,0.00012612560801616418,-8.836380511432661e-05,-0.00019507364289264624,-3.745679210569374e-06,7.0690309158842e-05,-3.782044308097638e-05,0.000182182627650317,-0.0004627736608171869,0.00016253303371665368,-0.00016174447178225426,-0.00017047890783647215,0.109375
0.00018074030932582977,0.0004432988325172302,-4.557010962941301e-05,0.00012612560801572977,-8.836380511477575e-05,-0.00019507364289273789,-3.745679210964714e-06,7.069030915857347e-05,-3.7820443081729354e-05,0.0001821826276496788,-0.00046277366081747977,0.00016253303371655344,-0.00016174447178252279,-0.00017047890783666736,0.1171875
0.0001807403093246991,0.00044329883251656156,-4.5570109630543656e-05,0.00012612560801461879,-8.8363805115527e-05,-0.0001950736428938237,-3.7456792120938046e-06,7.069030915774507e-05,-3.7820443082797036e-05,0.00018218262764908735,-0.0004627736608183094,0.00016253303371542596,-0.0001617444717833512,-0.0001704789078378874,0.125
0.00018074030932306557,0.00044329883251481307,-4.5570109632177176e-05,0.0001261256080128949,-8.836380511693317e-05,-0.00019507364289583166,-3.7456792139645125e-06,7.069030915618407e-05,-3.7820443084682545e-05,0.00018218262764729853,-0.00046277366082031024,0.0001625330337133286,-0.0001617444717849122,-0.00017047890783988828,0.1328125
0.00018074030932208965,0.00044329883251423833,-4.55701096331531e-05,0.00012612560801220326,-8.836380511785863e-05,-0.00019507364289606815,-3.7456792144162796e-06,7.069030915526603e-05,-3.782044308541512e-05,0.00018218262764661873,-0.0004627736608208471,0.0001625330337132016,-0.00016174447178583023,-0.00017047890784018107,0.140625
0.00018074030932299867,0.00044329883251486934,-4.557010963224409e-05,0.00012612560801309207,-8.836380511718616e-05,-0.00019507364289540326,-3.745679213707608e-06,7.069030915598716e-05,-3.78204430845579e-05,0.00018218262764724985,-0.0004627736608199198,0.00016253303371385278,-0.00016174447178510912,-0.00017047890783952226,0.1484375
0.00018074030932418216,0.00044329883251598395,-4.55701096310606e-05,0.0001261256080143905,-8.836380511593492e-05,-0.00019507364289420462,-3.7456792125816575e-06,7.069030915705837e-05,-3.782044308330879e-05,0.00018218262764844686,-0.0004627736608190414,0.00016253303371487683,-0.0001617444717840379,-0.00017047890783832663,0.15625
0.00018074030932460248,0.0004432988325162577,-4.557010963064028e-05,0.00012612560801425818,-8.836380511602533e-05,-0.00019507364289395862,-3.745679212877875e-06,7.069030915737924e-05,-3.782044308341132e-05,0.00018218262764869975,-0.0004627736608186998,0.000162533033715142,-0.00016174447178371703,-0.00017047890783837541,0.1640625
