AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,time
-0.00022506731957131165,-0.0003651888027382806,0.00024610283059722804,-0.0003720826264434183,0.0009827788315228023,-0.000837789352715239,-0.0006810046753648736,-0.00040776693808764006,-0.00020191499501039635,0.0013810329489146115,-0.000226252857904797,0.0011626430649352764,3.4481631300229626e-05,-0.0004899717393761183,0.0
-0.00022506731957343043,-0.000365188802740521,0.0002461028305950925,-0.0003720826264456955,0.0009827788315202605,-0.0008377893527176539,-0.0006810046753670669,-0.0004077669380900545,-0.00020191499501278102,0.0013810329489123898,-0.00022625285790697208,0.0011626430649330883,3.4481631297815216e-05,-0.0004899717393783668,0.0078125
-0.00022506731957883339,-0.00036518880274590215,0.00024610283058943506,-0.0003720826264508987,0.0009827788315151119,-0.0008377893527227259,-0.0006810046753725134,-0.00040776693809520243,-0.00020191499501812392,0.0013810329489070351,-0.00022625285791232422,0.0011626430649275936,3.4481631292667295e-05,-0.0004899717393836944,0.015625
-0.00022506731957672684,-0.0003651888027437987,0.0002461028305913547,-0.000372082626448779,0.0009827788315175032,-0.0008377893527204574,-0.0006810046753707917,-0.00040776693809303457,-0.0002019149950160818,0.0013810329489089253,-0.00022625285791046687,0.0011626430649294339,3.448163129483511e-05,-0.0004899717393813972,0.0234375
-0.00022506731957369516,-0.00036518880274070666,0.0002461028305941937,-0.0003720826264459773,0.0009827788315202389,-0.000837789352717923,-0.000681004675367783,-0.00040776693809034217,-0.00020191499501333475,0.0013810329489119023,-0.00022625285790758306,0.0011626430649323018,3.448163129752751e-05,-0.0004899717393787088,0.03125
-0.0002250673195759807,-0.0003651888027430589,0.0002461028305922143,-0.0003720826264481512,0.0009827788315178916,-0.0008377893527199973,-0.0006810046753698618,-0.0004077669380925076,-0.0002019149950156849,0.0013810329489095815,-0.00022625285790958704,0.0011626430649301848,3.448163129536206e-05,-0.0004899717393810061,0.0390625
-0.0002250673195786445,-0.00036518880274595723,0.00024610283058943425,-0.0003720826264506944,0.0009827788315153684,-0.0008377893527223194,-0.0006810046753724965,-0.00040776693809518644,-0.00020191499501815278,0.0013810329489071466,-0.00022625285791207984,0.0011626430649274433,3.448163129268328e-05,-0.0004899717393834989,0.046875
-0.00022506731957528861,-0.00036518880274245363,0.0002461028305927676,-0.00037208262644703013,0.000982778831519138,-0.0008377893527188345,-0.0006810046753691428,-0.0004077669380915171,-0.0002019149950146815,0.0013810329489105783,-0.00022625285790895164,0.0011626430649307703,3.4481631296352566e-05,-0.0004899717393795887,0.0546875
-0.0002250673195727618,-0.0003651888027393855,0.00024610283059616026,-0.00037208262644439265,0.000982778831522192,-0.0008377893527162891,-0.0006810046753657678,-0.0004077669380884183,-0.0002019149950119288,0.0013810329489133536,-0.00022625285790621447,0.0011626430649338967,3.4481631299451385e-05,-0.000489971739377047,0.0625
-0.00022506731957362935,-0.00036518880274049003,0.0002461028305949489,-0.00037208262644570134,0.0009827788315204952,-0.0008377893527172425,-0.000681004675367139,-0.0004077669380899997,-0.00020191499501300377,0.001381032948912175,-0.00022625285790719204,0.0011626430649328365,3.4481631297869975e-05,-0.0004899717393783668,0.0703125
